date,district,temperature,precipitation,num_vehicles,num_pedestrians,day_of_week,is_weekend,month,traffic_volume,avg_speed
2023-10-04,서초구,15.070381400778057,22.63246026565273,6138,538,2,0,10,6261,53.37
2023-06-05,마포구,13.235971900196041,1.0852671396807145,4852,871,0,0,6,6518,46.56
2023-09-05,강서구,-0.7398266365531403,8.189446652279187,5140,622,1,0,9,4320,56.3
2023-08-06,강남구,6.9327709025121695,0.5037238039094035,1617,670,6,1,8,2733,50.18
2023-07-09,강서구,18.087721934453302,2.1804971363174483,1792,358,6,1,7,3935,56.52
2023-06-12,강서구,17.096538452397848,1.3969989948589112,3444,813,0,0,6,4410,49.63
2023-06-29,서초구,20.94886504399759,18.82576855983324,5233,367,3,0,6,5020,50.04
2023-02-03,강서구,19.505799664826284,0.13033700725775318,2350,212,4,0,2,2615,51.94
2023-02-10,강남구,13.866301046805544,6.394730574151037,3275,684,4,0,2,4665,51.01
2023-11-03,강남구,4.983050990635894,1.4232475459563323,7250,504,4,0,11,7832,50.28
2023-12-04,종로구,15.00572206238339,8.3366240262215,3206,501,0,0,12,4180,45.62
2023-11-10,마포구,14.557546694015148,1.8641987490973722,2917,335,4,0,11,4433,63.23
2023-03-16,강서구,28.71821704447613,1.036869277138602,1608,105,3,0,3,964,69.28
2023-10-06,마포구,28.281867147017593,5.9051867450858895,9960,700,4,0,10,10132,42.37
2023-06-25,마포구,10.212206398141575,1.4891774600637875,1783,213,6,1,6,2824,59.73
2023-05-30,마포구,8.780781376203583,3.3232541298465628,8066,464,1,0,5,9091,39.97
2023-09-30,마포구,1.4631576216208475,0.7051308842202217,3389,946,5,1,9,5267,42.66
2023-11-21,강남구,13.351120638279975,6.447617353241012,1167,420,1,0,11,1814,66.2
2023-04-18,강서구,10.257928085757676,2.611423520250412,5779,410,1,0,4,6510,53.07
2023-05-19,종로구,41.073265966675606,0.7574862797445512,7775,267,4,0,5,7228,48.94
2023-12-16,마포구,3.846206395938976,6.766136692459296,4256,949,5,1,12,5625,54.1
2023-09-28,종로구,15.585809884603238,0.5455163999715114,3479,151,3,0,9,4356,48.91
2023-12-13,강남구,8.571392910739183,4.276218320137949,8591,987,2,0,12,9585,45.96
2023-10-16,강남구,15.246170562923583,4.675904791221556,3816,399,0,0,10,4503,53.23
2023-07-31,서초구,11.666038248886517,13.321398814563725,9982,962,0,0,7,10484,37.32
2023-09-29,마포구,23.11497021478292,0.8183656151160558,2474,161,4,0,9,2560,61.0
2023-03-07,서초구,19.403181214279503,5.29714576182919,9125,183,1,0,3,10386,42.39
2023-09-05,종로구,22.78065093817335,2.3963810867658157,5001,847,1,0,9,5289,44.97
2023-06-05,강서구,7.479964931432321,2.5609189535057175,8471,452,0,0,6,9226,54.26
2023-02-16,서초구,25.793032004252673,3.4840211164211388,8740,941,3,0,2,8629,52.66
2023-07-20,강남구,10.182996989823767,1.3314598172605634,7026,768,3,0,7,7665,46.58
2023-05-28,마포구,0.9375289541848675,3.0918986341186057,5750,602,6,1,5,6491,42.88
2023-05-04,종로구,13.18109609631751,5.80530367209215,8306,758,3,0,5,9320,48.38
2023-01-01,강남구,16.133655275471515,3.0542707834191933,9943,989,6,1,1,12627,43.11
2023-09-04,강서구,2.5025868213344005,0.21719179678120015,2232,574,0,0,9,2144,66.94
2023-12-09,마포구,23.735956530975017,1.490859477492189,7081,734,5,1,12,8318,53.57
2023-05-08,강서구,6.888398798574115,2.1651596218767493,5414,602,0,0,5,6521,46.84
2023-07-10,강서구,6.460421696300198,2.1903635485669106,4860,898,0,0,7,5085,58.47
2023-03-08,마포구,14.999591536930431,0.4223832833780006,5728,793,2,0,3,7943,54.08
2023-01-04,마포구,23.57303790656112,2.9852824509595677,8645,198,2,0,1,8691,37.69
2023-10-30,강서구,2.841766976033211,5.887449934707755,3699,801,0,0,10,4128,55.57
2023-10-21,종로구,24.406282708924532,0.24948197383996612,8279,405,5,1,10,9183,51.97
2023-05-23,마포구,-6.593665294002897,6.949989501276473,9074,862,1,0,5,7691,45.58
2023-07-10,강남구,18.30667964839066,15.51716684933653,6045,414,0,0,7,5787,43.97
2023-01-21,서초구,3.703058311808858,0.0469101515092044,3000,809,5,1,1,4141,67.68
2023-08-15,종로구,7.0144938094503795,1.0764493365039192,7006,541,1,0,8,8065,55.13
2023-11-09,마포구,32.37887516290644,3.9206990777452577,1239,346,3,0,11,962,59.59
2023-04-27,마포구,5.118373688906327,1.2298191123627722,8439,364,3,0,4,9474,35.02
2023-10-29,종로구,14.437563982477881,7.232898375693331,3190,668,6,1,10,5290,48.96
2023-05-22,서초구,4.332888925291072,1.870808426697341,5214,524,0,0,5,5096,61.16
2023-02-08,강서구,22.69188816009585,1.7380471035182805,5691,894,2,0,2,6405,56.17
2023-12-21,강남구,19.08942766900953,0.004621514098563699,3015,157,3,0,12,4585,50.76
2023-09-09,마포구,20.49801862770669,1.5744181015684424,6370,948,5,1,9,7846,45.1
2023-11-29,서초구,26.308693585477656,1.2273964984274623,1162,583,2,0,11,1934,63.87
2023-07-26,강남구,11.621902278512811,2.1021904831794593,5749,423,2,0,7,6241,48.51
2023-07-29,종로구,25.745075698030362,0.7988292196157293,9541,285,5,1,7,10590,44.07
2023-04-25,마포구,29.899060819500583,4.515005488065141,1030,891,1,0,4,895,60.68
2023-08-13,강서구,17.844453383312143,1.3639117565344065,7601,598,6,1,8,9015,49.25
2023-05-14,종로구,3.9371637559642614,8.91154725066386,9005,947,6,1,5,10659,39.13
2023-09-08,마포구,2.950422361826277,1.6742733550939628,3175,161,4,0,9,1985,59.59
2023-08-07,서초구,19.42273630700199,1.1841184930534894,3826,692,0,0,8,5027,46.49
2023-04-01,강남구,3.930751670326993,0.2921268200918089,4619,345,5,1,4,6279,56.18
2023-12-20,강남구,1.5660321037631286,6.733574139092523,6065,586,2,0,12,5714,48.79
2023-02-15,마포구,23.837420117783648,3.548498860126924,1847,860,2,0,2,1442,58.96
2023-02-07,종로구,10.41202350303174,0.6039671720811822,1791,968,1,0,2,2948,40.45
2023-05-22,강서구,39.19400156476864,1.2508704247105191,8892,472,0,0,5,7951,51.73
2023-04-10,서초구,8.425343066199153,33.30085255227142,1508,614,0,0,4,338,64.5
2023-11-24,마포구,10.026413460783312,8.20022603543595,8079,847,4,0,11,9192,43.53
2023-07-09,서초구,18.59211700149468,2.1529107256075437,8977,150,6,1,7,11576,36.97
2023-02-04,강남구,17.04565055426535,3.910491248942484,5332,716,5,1,2,6944,41.78
2023-05-27,강서구,14.158147289783964,2.68941839132329,8775,198,5,1,5,10261,45.03
2023-01-30,서초구,13.92036967517186,0.1853408976690848,4024,422,0,0,1,3663,48.04
2023-11-30,마포구,47.428320717682546,7.540660738185911,4070,691,3,0,11,1962,56.22
2023-03-25,강서구,31.607708574140037,6.31129656330099,2074,540,5,1,3,2401,56.35
2023-10-08,종로구,23.435237691473237,2.6280241213382234,6968,503,6,1,10,9140,47.33
2023-12-10,마포구,2.745798017843857,9.350674786045582,1468,912,6,1,12,2588,62.64
2023-09-27,서초구,14.26089278135509,3.8257847224253356,2915,516,2,0,9,4293,59.17
2023-06-03,강서구,21.605442890536064,0.33715852199099694,5483,782,5,1,6,7722,48.61
2023-04-12,마포구,22.482191151802535,1.5015155199286951,8229,254,2,0,4,8958,49.73
2023-08-03,강서구,27.77607382712714,3.097372850894899,8320,641,3,0,8,8632,48.75
2023-05-30,강서구,8.588471676420067,0.5460018295611351,1735,710,1,0,5,2804,62.43
2023-03-24,강서구,14.614640719393824,4.232438193594444,9133,245,4,0,3,9828,46.22
2023-04-20,서초구,7.449851143885447,0.642396091503121,9169,334,3,0,4,10006,49.94
2023-10-02,마포구,28.347468583344433,1.1188949250737947,6048,573,0,0,10,6532,60.43
2023-07-20,강남구,21.98827085336207,11.220810292147798,6821,498,3,0,7,7240,50.6
2023-10-11,강남구,9.926575463012318,42.90567388668098,6676,963,2,0,10,5180,48.94
2023-06-22,서초구,17.24877896399234,3.99535420762372,5477,710,3,0,6,7005,46.62
2023-11-23,서초구,15.503094022449915,4.833298716816052,1095,559,3,0,11,2571,51.86
2023-07-25,강서구,6.200679916496883,7.983377175247409,5388,801,1,0,7,5018,55.39
2023-03-04,마포구,24.301662288815994,5.955932759904771,5436,888,5,1,3,5870,52.16
2023-03-14,마포구,15.769754269529578,1.0073172653916274,9910,532,1,0,3,10692,42.9
2023-09-08,종로구,9.706798789924028,2.6523492766139665,7681,356,4,0,9,8009,55.27
2023-05-04,종로구,6.028905979611591,3.829842415462017,8015,814,3,0,5,7648,46.03
2023-05-01,강남구,23.54596360973393,2.2291859579140274,8374,538,0,0,5,8836,47.08
2023-10-02,종로구,17.68141366097218,0.9685680208378349,6055,636,0,0,10,7764,43.95
2023-04-30,종로구,8.053464358953171,6.661178007958352,8658,274,6,1,4,10302,44.52
2023-11-13,강남구,10.021646708219517,1.1085129816893171,8002,812,0,0,11,9279,42.1
2023-06-13,강남구,15.055200615768948,1.5088098444382085,7010,906,1,0,6,8684,46.25
2023-10-13,종로구,15.638103878864687,1.6880016693175492,4681,590,4,0,10,6041,44.86
2023-09-22,마포구,16.920544202780395,0.8823688253852284,8190,382,4,0,9,9094,43.76
2023-11-16,종로구,-2.6919012213321625,9.47067631785168,3809,704,3,0,11,3724,50.05
2023-06-10,강서구,16.204124852577202,4.715950473192054,7035,661,5,1,6,8464,43.71
2023-11-04,강서구,2.8084925905785973,9.001422420396016,7126,318,5,1,11,7225,43.99
2023-03-30,강서구,29.190041962511607,3.4034189959599823,9696,255,3,0,3,10471,43.18
2023-05-22,서초구,25.4292632643693,3.665296280501322,7128,156,0,0,5,8292,34.58
2023-07-22,강서구,26.56730415255911,4.7874471915817205,6978,610,5,1,7,8061,50.79
2023-11-05,마포구,-9.588935888337172,2.317480596908281,5060,842,6,1,11,4942,53.03
2023-08-15,서초구,12.008181685461793,3.431693006457886,3984,437,1,0,8,5067,52.92
2023-11-30,서초구,14.219925381472976,3.9583790899800957,3796,818,3,0,11,4120,52.0
2023-08-10,강서구,20.7499647897637,15.346079945147824,6444,371,3,0,8,6469,55.67
2023-02-10,종로구,24.00874561170765,10.72398227105092,5931,826,4,0,2,6269,46.08
2023-07-15,강남구,27.846256404023954,0.6919780042036714,4926,283,5,1,7,5923,41.64
2023-03-09,종로구,-8.165051647859114,0.2107939527145779,8956,390,3,0,3,8805,47.81
2023-09-21,종로구,6.986995184539767,5.702392136807617,4808,401,3,0,9,5334,60.48
2023-01-02,서초구,15.577988381878235,0.25225070573150216,9680,678,0,0,1,10666,51.77
2023-12-27,서초구,23.29499048453345,0.31124473415260623,8311,346,2,0,12,9547,50.22
2023-05-05,서초구,23.01811716526057,0.8673843144277571,7943,115,4,0,5,8731,57.87
2023-04-20,마포구,19.749024925043003,2.1670633224643105,3713,434,3,0,4,4209,50.59
2023-03-27,마포구,8.629391582013323,2.8546133309004924,7118,310,0,0,3,8398,44.61
2023-04-30,강남구,9.901993100474428,3.663371264212106,6713,685,6,1,4,8421,45.58
2023-05-07,서초구,8.705511963445304,24.32501372156195,2414,472,6,1,5,1347,45.07
2023-09-12,강서구,5.189464697353032,2.432557728786386,7231,916,1,0,9,7837,54.85
2023-07-02,서초구,5.049418590379319,1.390329591237878,9591,505,6,1,7,10096,45.03
2023-01-16,마포구,4.093067552985989,4.281300945200014,5055,629,0,0,1,6346,46.3
2023-03-03,서초구,18.359501370394543,1.2113193800284572,5099,121,4,0,3,6196,48.63
2023-06-07,마포구,16.243304840879503,14.112545895265026,6292,717,2,0,6,6837,44.01
2023-09-25,서초구,5.732132667037234,1.5004895011712471,4817,218,0,0,9,5682,50.57
2023-02-04,강서구,-2.114826552412208,22.99302673550904,7482,627,5,1,2,6293,46.89
2023-09-24,강남구,11.306667406576357,2.7121679212636245,6325,283,6,1,9,8321,44.55
2023-03-05,강서구,29.80055522987229,8.374844826208255,7201,614,6,1,3,7497,43.44
2023-02-19,마포구,15.060432609585039,5.224603993161868,6900,591,6,1,2,8491,46.84
2023-09-12,종로구,23.000767638259227,13.55232866411194,4323,605,1,0,9,4669,49.25
2023-05-29,강서구,16.800459492357742,4.909842213659171,8646,734,0,0,5,9190,52.64
2023-11-21,서초구,14.41865305175418,4.3520236588088865,3603,854,1,0,11,3502,56.31
2023-10-31,강남구,0.269481117398227,5.2900267881483165,2565,536,1,0,10,2620,48.56
2023-10-03,서초구,10.933149996432748,7.719785086989402,5619,902,1,0,10,6568,52.09
2023-12-23,서초구,9.652118994405743,11.455339960277879,2315,204,5,1,12,3032,56.11
2023-06-21,강서구,29.812186102488774,1.5517854261569506,8367,202,2,0,6,8075,47.46
2023-07-20,강남구,16.832206553032723,1.1212651570491685,5119,307,3,0,7,5988,49.03
2023-11-20,종로구,27.77535787825389,0.17476757051910152,2654,760,0,0,11,4038,58.62
2023-02-04,서초구,26.274464274856278,2.3108059330834747,4458,804,5,1,2,6780,43.21
2023-08-04,강남구,6.540859596618883,9.360024229424454,1241,924,4,0,8,2018,55.83
2023-03-06,종로구,15.011595637696958,0.362087010217435,5298,833,0,0,3,7398,39.56
2023-01-08,서초구,31.848785971827148,3.8665836430732248,5332,146,6,1,1,6648,51.58
2023-10-28,강남구,20.631792268736323,5.933753732109136,4069,403,5,1,10,5830,49.72
2023-12-09,강서구,20.02718963161704,9.065519235559984,9485,266,5,1,12,10413,39.69
2023-11-28,서초구,24.135810816093635,4.378507685954355,5305,593,1,0,11,4945,52.26
2023-03-17,서초구,19.803811180212044,1.0309406159588796,9979,186,4,0,3,10618,51.22
2023-06-23,강남구,20.463551292116605,16.696222313511853,2632,325,4,0,6,2814,55.33
2023-02-16,서초구,18.021104711748873,0.4971766901210172,4073,219,3,0,2,6194,41.66
2023-01-15,종로구,11.602428971617277,7.326679439645536,5070,347,6,1,1,6542,48.96
2023-12-27,서초구,4.419090757797843,0.4526836852959424,3276,604,2,0,12,3817,54.57
2023-05-27,마포구,-3.5695127727350173,0.774032602358467,3601,452,5,1,5,4430,48.66
2023-01-26,종로구,11.70624903510784,11.424491831567563,9577,243,3,0,1,10053,56.05
2023-11-04,강남구,19.366043785734888,6.993346247949871,8682,844,5,1,11,11239,36.59
2023-04-03,종로구,17.38571092288942,2.2746551386963536,1527,449,0,0,4,3108,41.55
2023-08-20,마포구,21.35911417671009,5.090570285200419,2411,614,6,1,8,4065,48.01
2023-01-21,마포구,13.73956332135277,3.0555067566258662,6085,848,5,1,1,7685,37.84
2023-11-03,서초구,42.220000934584604,0.34427383849170246,5197,416,4,0,11,4057,57.43
2023-02-07,서초구,35.27257210568914,6.385005040173983,1389,869,1,0,2,796,63.75
2023-10-03,강서구,-0.17595207327113727,7.203873617480358,4638,125,1,0,10,3917,44.88
2023-06-06,종로구,21.56508800765308,10.699839753057267,4792,629,1,0,6,5605,44.92
2023-06-28,강서구,24.68775425476469,3.8895764317658226,1840,421,2,0,6,1972,50.18
2023-05-12,마포구,-6.225182005861312,5.591085328012091,6712,395,4,0,5,6666,48.78
2023-11-07,서초구,16.66884190905118,2.88171572761821,1234,230,1,0,11,2453,57.75
2023-12-14,서초구,20.169151546024622,1.9202986758572813,1113,116,3,0,12,1277,65.0
2023-01-28,서초구,14.94378306399357,2.6525912446620614,7079,869,5,1,1,9766,47.36
2023-09-17,강남구,18.85973774961851,12.138041439693794,4138,681,6,1,9,4888,49.73
2023-03-17,마포구,15.790634675369143,0.8966578665300912,1808,284,4,0,3,3594,51.55
2023-03-08,서초구,22.025794594806754,1.428419135509529,6159,148,2,0,3,7281,48.58
2023-12-08,마포구,30.483423286085454,4.659443645213615,8900,924,4,0,12,9973,45.82
2023-07-13,서초구,22.705817040471253,0.6180825202640896,1410,923,3,0,7,967,57.5
2023-06-11,종로구,26.753124300906503,11.121851581880055,2318,175,6,1,6,3299,54.43
2023-12-13,마포구,4.425808753716187,0.2419421766484735,6684,888,2,0,12,7176,48.1
2023-12-27,강서구,35.274233851559956,7.038862739514955,5903,627,2,0,12,4927,44.1
2023-09-14,강남구,18.14926718712328,2.3398528637261986,1066,105,3,0,9,2424,56.19
2023-03-13,강서구,11.094339415067044,0.2626048363030551,7546,133,0,0,3,8281,42.49
2023-03-28,마포구,19.153805356950233,9.255251516958943,3253,158,1,0,3,4467,53.1
2023-09-19,서초구,9.553880484166816,5.114652475441349,9532,166,1,0,9,9644,47.81
2023-08-02,마포구,16.38072665892792,0.04449090398417337,9187,354,2,0,8,9259,51.65
2023-06-02,강남구,18.01123510048427,1.5566839165376123,6953,908,4,0,6,7566,47.56
2023-07-29,마포구,8.137659985956152,2.16967483699258,1955,502,5,1,7,3910,49.75
2023-03-02,서초구,16.557837826565418,1.9473054090514696,5304,256,3,0,3,6729,53.03
2023-09-25,강서구,7.9905084066351995,3.449183621157019,6633,131,0,0,9,6712,49.15
2023-09-19,종로구,7.92611642937413,3.7412169884690942,3010,109,1,0,9,3806,62.93
2023-08-06,강서구,4.890531379796883,2.527151173723878,7819,803,6,1,8,9418,38.51
2023-10-10,서초구,11.262942392463792,2.015616801539281,2888,474,1,0,10,3841,50.16
2023-05-16,서초구,9.493073314996986,3.5100247580994894,1368,830,1,0,5,2962,50.95
2023-12-28,강남구,19.73877906138991,0.17096696074343495,2762,448,3,0,12,3574,62.71
2023-04-03,마포구,25.963049120912878,5.18102994594636,1993,688,0,0,4,1852,58.74
2023-04-19,마포구,21.62086950175009,4.656799986638336,9273,631,2,0,4,9971,35.67
2023-08-29,강서구,24.724980242383854,1.6371052108116788,2187,255,1,0,8,2669,46.05
2023-12-21,종로구,23.881681309154672,0.9893009747769842,1376,126,3,0,12,2475,59.65
2023-05-22,종로구,5.733041415892735,0.37892751395161456,1002,252,0,0,5,1554,51.72
2023-10-18,강남구,11.659340769550415,4.425701801078815,1683,991,2,0,10,2606,55.15
2023-08-25,서초구,32.79408499218533,4.207079147654035,4727,384,4,0,8,4274,51.33
2023-12-06,강남구,9.553612559292645,3.810536942657703,1763,727,2,0,12,1318,67.34
2023-11-08,마포구,33.53881616338777,21.208982509463368,9457,349,2,0,11,8311,45.65
2023-06-26,서초구,10.82792671222563,3.791566677321491,3482,528,0,0,6,4819,49.41
2023-05-21,강남구,-5.475544290207952,6.396908392937245,1724,656,6,1,5,2241,58.59
2023-07-08,강서구,12.527195010508013,0.599090804662581,3840,385,5,1,7,5041,56.75
2023-02-18,마포구,23.46569279605078,1.7760286130484113,6346,605,5,1,2,7862,47.98
2023-10-29,종로구,31.63451723768737,1.6109991726820538,3423,393,6,1,10,4235,40.95
2023-07-09,강남구,0.2209135517997307,4.289820281079725,6381,543,6,1,7,7520,51.83
2023-05-16,마포구,23.28266978608513,2.0084603874213163,3475,387,1,0,5,4211,45.68
2023-02-12,마포구,23.931478250869745,5.123089703393968,6127,405,6,1,2,6086,42.0
2023-12-19,종로구,28.014023903076918,5.857362523532795,7049,170,1,0,12,6592,46.53
2023-03-31,종로구,-11.711982840835734,0.17135208389061105,6997,262,4,0,3,5911,50.55
2023-10-22,종로구,31.56829620680631,5.104892264537546,8424,580,6,1,10,8886,53.47
2023-12-07,강남구,19.409020023082626,0.6209464727384305,7786,687,3,0,12,8654,36.25
2023-09-02,종로구,19.586471309176158,3.1287073236775402,7707,442,5,1,9,9282,46.52
2023-07-11,강서구,25.389986383065718,6.483668312831704,6338,616,1,0,7,6522,56.47
2023-11-14,마포구,-5.048446870414609,6.075927089357273,3291,206,1,0,11,2918,54.08
2023-04-16,종로구,25.14998777884022,1.7821073445987765,6034,730,6,1,4,8186,50.83
2023-12-29,마포구,38.74917316853826,1.5897844947185327,5398,898,4,0,12,4659,55.2
2023-11-06,서초구,1.313498142833558,2.901115276949854,5465,708,0,0,11,5814,47.22
2023-08-21,서초구,14.356062178488731,1.045384036359562,5946,792,0,0,8,7173,51.26
2023-09-22,종로구,15.374604768702794,18.38455930314905,9238,597,4,0,9,10062,45.52
2023-12-10,마포구,18.564529140469915,2.1149672134006896,4661,100,6,1,12,6860,47.04
2023-02-06,서초구,19.260395319750575,12.819312552260396,3564,697,0,0,2,4963,59.29
2023-11-01,종로구,8.285081195874962,11.94425444689693,4325,575,2,0,11,4871,50.57
2023-02-10,마포구,15.399504819283747,2.269462467502102,5927,552,4,0,2,6059,57.27
2023-01-17,종로구,32.44031505653213,1.4657156665055113,1755,164,1,0,1,2267,54.02
2023-12-10,마포구,19.061527126544426,7.366578898645427,2452,584,6,1,12,4546,51.3
2023-10-04,서초구,18.682490074836025,1.3027855010283624,7179,714,2,0,10,8590,45.35
2023-11-03,종로구,7.8545232445130155,3.682845989836794,1904,521,4,0,11,1823,61.77
2023-02-28,서초구,28.391408533380154,0.5865434719818248,3454,635,1,0,2,4332,47.95
2023-07-02,종로구,12.830781833900813,2.4382492973144596,4487,250,6,1,7,6842,50.96
2023-02-10,강남구,-5.501367519807245,0.4068904976943402,5060,914,4,0,2,3908,54.92
2023-02-08,서초구,19.202011498846307,1.666463631928596,6804,490,2,0,2,8063,49.13
2023-07-11,서초구,22.06933325582987,5.472509811086318,9970,864,1,0,7,10733,54.54
2023-09-24,강서구,12.011954951513578,23.726275919053954,2790,514,6,1,9,3592,52.4
2023-05-27,서초구,-7.32152812861159,1.4705641711158264,8488,106,5,1,5,8714,60.03
2023-11-29,마포구,3.8379655092043685,3.205822879225498,8736,615,2,0,11,8059,52.74
2023-05-07,종로구,13.848773254414487,2.9714538863104862,2601,862,6,1,5,4487,44.8
2023-02-15,강남구,11.095756398493792,1.017646094797794,4843,793,2,0,2,6154,43.89
2023-02-14,마포구,19.416713768225087,4.708927857093262,7267,565,1,0,2,7608,52.81
2023-01-01,마포구,20.916764983573426,6.449559179180891,4675,203,6,1,1,6211,45.78
2023-06-17,마포구,10.641777720547688,0.7962653613132592,2005,563,5,1,6,3641,54.61
2023-04-18,마포구,1.0101787803834705,7.076033057270373,1231,663,1,0,4,829,54.91
2023-01-19,강남구,29.53210071993688,6.022558677541157,7576,693,3,0,1,6613,46.65
2023-11-28,강서구,20.605787408282406,1.0991382800553882,5586,947,1,0,11,6838,47.39
2023-03-13,서초구,21.713995250341046,5.234099252297948,3133,659,0,0,3,3771,58.1
2023-04-19,마포구,18.841453354167964,2.5016682819792857,2690,450,2,0,4,3152,53.07
2023-09-25,서초구,25.974187560562015,5.714980477311688,2223,828,0,0,9,3136,61.35
2023-08-28,서초구,11.189040917373504,3.426855982559347,5970,933,0,0,8,7219,43.29
2023-10-28,마포구,23.283267247538593,0.24667435745643063,3203,465,5,1,10,4930,55.33
2023-03-31,강서구,21.6850115279749,7.731540700065551,8882,992,4,0,3,10046,46.02
2023-04-13,서초구,21.35418567941182,4.055150259088375,9343,281,3,0,4,10804,38.05
2023-09-07,종로구,3.0537371097959065,6.451188170415322,2351,342,3,0,9,1892,53.45
2023-01-08,서초구,16.39123404582359,0.6737851449372335,1171,319,6,1,1,2609,54.53
2023-06-02,마포구,18.870546646301605,6.3876028933083,6524,307,4,0,6,6069,55.9
2023-12-13,강남구,32.78986834811056,2.669330037104745,2429,738,2,0,12,1878,55.79
2023-06-23,서초구,15.998495433895565,8.028899157533449,9008,281,4,0,6,9440,55.91
2023-12-09,강서구,25.81967741680203,4.5710379571304625,5857,967,5,1,12,6440,47.6
2023-06-07,종로구,0.13531439961756764,2.19176614965267,6817,528,2,0,6,6354,49.8
2023-08-03,종로구,7.834812085320748,1.1277130854082824,4433,907,3,0,8,5542,57.06
2023-06-26,강남구,19.390982004450237,8.462037396567515,4199,134,0,0,6,4854,45.17
2023-06-24,강남구,19.30389362229213,4.107092598642483,2359,891,5,1,6,3798,59.13
2023-12-06,서초구,7.832783953375761,21.89737850746733,6873,774,2,0,12,7180,44.97
2023-12-04,마포구,24.55752330910207,2.3379421038196435,9884,961,0,0,12,9822,44.01
2023-05-26,강서구,13.324799866700465,5.7873424693004285,8432,520,4,0,5,9416,46.85
2023-11-20,종로구,13.091943936574568,4.875175316007542,1099,302,0,0,11,1735,52.64
2023-06-10,강남구,14.215788328880386,5.074781175129051,4442,976,5,1,6,6322,62.66
2023-05-07,강서구,28.38625770532687,6.677625346165853,4049,261,6,1,5,5189,52.08
2023-03-23,마포구,25.889533071434002,0.7489327159323649,9619,841,3,0,3,10789,44.93
2023-05-27,종로구,33.831379637864224,3.98858497783382,1586,970,5,1,5,2599,52.19
2023-08-27,종로구,20.504769378407566,3.557876402781836,1255,507,6,1,8,3561,46.8
2023-03-25,마포구,34.30908987187069,2.0967791127908764,2473,448,5,1,3,2618,60.79
2023-04-23,종로구,17.381083252542137,2.864837464907506,1720,103,6,1,4,3428,52.38
2023-08-13,마포구,13.735706286705122,3.657486960721068,3000,460,6,1,8,4370,53.87
2023-11-28,종로구,10.618650852725377,1.935098735092399,4007,689,1,0,11,4198,47.6
2023-08-31,서초구,13.237943080201667,1.7347464732250546,8946,763,3,0,8,10357,48.72
2023-05-23,마포구,13.728249831315035,6.7022583904754285,5502,457,1,0,5,5213,49.36
2023-02-10,강서구,8.143318333386397,0.34631173210177957,7190,727,4,0,2,7680,39.33
2023-09-15,서초구,9.093602653280112,1.8768362256175992,6112,965,4,0,9,6629,47.49
2023-10-12,강서구,21.075467236359323,5.302410072220169,2731,135,3,0,10,3232,57.95
2023-04-15,종로구,10.11891788861847,1.1708516692579989,5901,434,5,1,4,7161,51.18
2023-07-21,강서구,-2.0038249463627023,4.246346423503877,3177,390,4,0,7,2436,57.34
2023-11-03,서초구,-2.5124662381572826,1.7988568191457188,2580,384,4,0,11,3212,53.92
2023-11-27,마포구,-5.973734334905765,9.267151278457673,4226,135,0,0,11,3082,54.5
2023-09-23,강남구,0.8250575524259518,2.1538325205905413,5590,423,5,1,9,6165,46.79
2023-07-29,강서구,3.000651476901095,1.3036855961838658,2852,562,5,1,7,4256,58.2
2023-02-20,강남구,5.259776643952927,3.776217054881537,1081,494,0,0,2,1481,56.89
2023-04-28,강서구,17.860324234930605,0.7289483129535823,4850,666,4,0,4,6819,46.06
2023-07-20,강서구,2.280026158167998,7.984681111306155,4012,148,3,0,7,3716,62.21
2023-02-08,마포구,5.805760379443168,5.697612861563989,3716,562,2,0,2,4279,58.55
2023-01-28,종로구,-3.3181960792954612,7.3594552532393465,8192,412,5,1,1,7939,47.76
2023-09-16,서초구,8.395971004523663,2.544788512065165,8501,454,5,1,9,9804,43.44
2023-03-25,서초구,22.23888917149434,9.009152476627742,6301,442,5,1,3,7378,46.36
2023-06-04,서초구,14.766279458537833,3.401629929716128,2455,154,6,1,6,3554,48.71
2023-04-27,종로구,15.819882186633322,0.49743916234106766,7952,411,3,0,4,8991,50.82
2023-01-02,강남구,14.98046001132554,1.2682022575454253,4112,941,0,0,1,5265,60.05
2023-04-03,서초구,2.1518058190160128,6.207556559060268,7588,359,0,0,4,7590,50.57
2023-06-15,강남구,10.912441756611834,11.33716605894202,8562,976,3,0,6,8174,54.75
2023-12-16,종로구,17.209753682871735,0.5001271540428041,9107,741,5,1,12,10662,48.67
2023-10-23,종로구,24.695568919343806,9.98340494015591,9752,187,0,0,10,9696,37.96
2023-09-15,마포구,18.636046654915617,8.023989200658713,6381,419,4,0,9,6395,56.57
2023-03-22,서초구,23.806094692797956,2.204640718798758,3104,489,2,0,3,2711,53.82
2023-09-25,마포구,4.137634998158875,5.844264047103932,3053,951,0,0,9,3736,54.32
2023-08-23,서초구,-0.03339993666152008,1.034821617512693,8726,369,2,0,8,9462,41.0
2023-11-17,종로구,-2.5242078194940065,8.393760425894552,1944,971,4,0,11,1943,47.53
2023-11-07,종로구,23.170665367316424,5.355068612498073,9085,559,1,0,11,9753,42.14
2023-10-28,강서구,0.6030183541479062,2.8886514163860157,9770,460,5,1,10,10434,45.95
2023-12-23,강서구,25.61705192888064,9.994557184203948,9353,225,5,1,12,11507,44.25
